laptop	commodore lcd	instance
darpa	common affordable lightweight fighter	instance
software	common music notation	instance
iso 9564	standard	hypernym
ios jailbreaking	process	hypernym
librecmc	distribution	concept
hasty pudding cipher	cipher	hypernym
software	commsuite 95	instance
server	communigate pro	instance
software	comparison of embroidery software	instance
software	child exploitation tracking system	hyponym
software	comparison of video codecs	instance
server	completeftp	instance
pragyan	iso	concept
test-driven development	process	hypernym
halon (software)	distribution	concept
secure cryptoprocessor	computer	hypernym
software	completetax	instance
anti (computer virus)	virus	hypernym
victor v. solovyev	officer	concept
system	compression networks	instance
software	compuserve information manager	instance
software	compuserve information manager	instance
security shield	series	hypernym
entropy (computing)	randomness	hypernym
cheon jung-hee	mathematician	concept
mediated vpn	topology	hypernym
microsoft	broadcast driver architecture	hyponym
software	compu-spell	instance
moneywiz	application	hypernym
insurance	computer insurance	hyponym
hard copy	reproduction	hypernym
lixia zhang	professor	concept
internet science	science	hypernym
abuse	computer rage	hyponym
information	computer village	instance
david naccache	cryptographer	concept
software	computercop	instance
website	computerworld	hyponym
null-terminated string	string	hypernym
software	computrac	instance
openpgp card	iec	hypernym
cryptool	tool	hypernym
software	business intelligence tools	hyponym
emulator	conemu	instance
runtime error detection	method	hypernym
software	conn (functional connectivity toolbox)	instance
advanced disc filing system	system	hypernym
emulator	connectix virtual game station	instance
mac mini	computer	concept
detection	constant-weight code	instance
html	construct (game engine)	instance
software	construction estimating software	instance
h.245	protocol	hypernym
attack patterns	group	hypernym
software	contify	instance
clock (cryptography)	method	hypernym
usage share of bittorrent clients	percentage	hypernym
codec	cook codec	instance
tux3	filesystem	concept
xml	cookxml	instance
spyware	coolwebsearch	instance
carbanak	campaign	concept
cdp spoofing	technique	hypernym
software	cooperative linux	instance
hashcash	system	hypernym
system	coordinated incident management system	hyponym
excellent sme	project	hypernym
leviathan (cipher)	cipher	hypernym
credible witness	person	hypernym
scanner	cops (software)	instance
computer	core security technologies	instance
nitrokey	usb	hypernym
derp (hacker group)	group	concept
codec	coreavc	instance
control	corporate bodies authority file	instance
bill whittle	blogger	concept
vector (malware)	method	hypernym
mail	corporate headquarters office technology system	instance
internet safety	knowledge	hypernym
message	cosmicos	instance
protectionism	policy	hypernym
database	couchdb	instance
software	cpce	instance
cipher	crab (cipher)	instance
morgan marquis-boire	hacker	concept
password	crack (password software)	instance
supercomputer	cray c90	instance
supercomputer	cray el90	instance
perceptual hashing	use	hypernym
carl landwehr	scientist	hypernym
heap overflow	overflow	hypernym
the signal (2014 film)	film	concept
supercomputer	cray j90	instance
targeted threat	malware	hypernym
supercomputer	cray sv1	instance
key escrow	arrangement	hypernym
supercomputer	cray x-mp	instance
microsoft lumia 650	smartphone	concept
supercomputer	cray y-mp	instance
infoblox	company	concept
supercomputer	cray-1	instance
ibm cloud and smarter infrastructure	umbrella	concept
tailored access operations	unit	hypernym
supercomputer	cray-2	instance
supercomputer	cray-3	instance
software	creepware	instance
malware	crimeware	instance
keyraider	malware	hypernym
decompiler	program	hypernym
bitium	developer	concept
netscape navigator	browser	concept
unisys	company	concept
software	criterium decisionplus	instance
firmware	cromwell (computing)	instance
institute of information security	university	concept
software release life cycle	sum	hypernym
protection	cruelty free international	instance
usb	cruzer enterprise	instance
organization	cryptology research society of india	instance
cipher	cryptomeria cipher	instance
programmable read-only memory	form	hypernym
news international phone hacking scandal	controversy	hypernym
policy-based management	technology	hypernym
windows 8.1	upgrade	concept
reptile (software)	syndication	concept
rsa factoring challenge	challenge	concept
cyber security agency (singapore)	organisation	hypernym
protected mode	mode	hypernym
cas cremers	scientist	concept
cipher	crypton	instance
system	cryptoworks	instance
hp networking products	summary	concept
openwebnet	protocol	hypernym
server	cs23d	instance
cipher	cs-cipher	instance
software	csmp iii	instance
system	css	hyponym
virus	ctx (computer virus)	instance
virus	cucumber mosaic virus	instance
simple network management protocol	protocol	hypernym
open smart grid protocol	family	hypernym
denuvo	technology	concept
389 directory server	server	concept
hacker	cult of the dead cow	instance
jonathan rosenberg (sip author)	technologist	concept
uk threat levels	states	hypernym
kerberized internet negotiation of keys	protocol	hypernym
software	cumulus (software)	instance
anti-phishing working group	consortium	hypernym
tempest (codename)	specification	concept
authorization	curricular practical training	instance
immobiliser	device	hypernym
data	customer proprietary network information	instance
vns3	appliance	concept
botnet	cutwail botnet	instance
electronic appwrapper	catalog	hypernym
cyber	cyber sunday (2008)	instance
cuda	platform	hypernym
gift	daemon	hypernym
organization	cyberathlete professional league	instance
cloud management	management	hypernym
pretty good privacy	encryption	hypernym
escalation	cyberchondria	hyponym
conversations (software)	client	hypernym
windows xp professional x64 edition	edition	concept
system	cybercode	hyponym
cyberspace	cyberfeminism	hyponym
bios	firmware	hypernym
website	cyberhomes	hyponym
key schedule	kind	hypernym
carnegie mellon university	university	concept
mysql enterprise	service	concept
cheetah mobile	company	concept
sigaba	machine	concept
completeness (cryptography)	property	hypernym
ubuntu	cyborg hawk linux	hyponym
informationweek	magazine	hypernym
internet crime complaint center	force	hypernym
russian internet restriction bill	law	hypernym
ntlmssp	protocol	hypernym
key server (cryptographic)	computer	hypernym
document	cyphernomicon	instance
indeni (company)	software	concept
software	dadabik	instance
internet traffic	flow	hypernym
cyber security task force	secretariat	hypernym
software	danaos management consultants	instance
smartphone	danger hiptop	instance
software	dansguardian	instance
thread (network protocol)	ipv	hypernym
software	dansguardian	instance
internet server application programming interface	api	hypernym
biometrics	daon, inc.	instance
spyware	darkhotel	instance
cellular digital packet data	service	hypernym
proposed reforms of mass surveillance by the united states	collection	hypernym
marlin (drm)	platform	concept
barcode	data matrix	instance
system	data loss prevention software	hyponym
mustafa al-bassam	hacker	concept
website	data.gov	instance
software	datafari	instance
computer	datanet-30	instance
server	davical	instance
software	davinci3	instance
software	davinci3	instance
tiny encryption algorithm	cipher	hypernym
software	day trading software	instance
deepdotweb	site	hypernym
message	automated message handling system	hyponym
database	db	instance
software	dbdos	instance
sherwood applied business security architecture	framework	concept
firmware	dd-wrt	instance
ios	system	concept
mail	dead letter mail	hyponym
weak key	key	hypernym
cipher	deal	hyponym
centralized database	database	hypernym
ieee transactions on information forensics and security	journal	concept
website	deathswitch	instance
software	debbugs	instance
xoops	systems	hypernym
web application proxy	feature	hypernym
software	decideit	instance
greatfire	organization	concept
software	decision lens	instance
information	declarative learning	hyponym
property	deconfinement	hyponym
enterprise mashup markup language	language	hypernym
list of file formats	list	hypernym
360 safeguard	program	concept
osgi	organization	hypernym
workstation	decpc axp 150	instance
server room	room	hypernym
internet	dedicated hosting service	instance
money laundering	process	hypernym
cyber sovereignty	phrase	hypernym
texas cryptologic center	campus	concept
website	dell ideastorm	instance
guccifer	hacker	concept
computer network operations	term	hypernym
security controls	safeguards	hypernym
scott richter	ceo	concept
control	damp proofing	hyponym
websites blocked in india	websites	hypernym
laptop	dell inspiron 1525	instance
system	dell networking operating system	instance
communications security	discipline	hypernym
footprinting	technique	hypernym
radware	provider	concept
smartphone	dell venue pro	instance
ws-federation active requestor profile	web	hypernym
software	deltarail group	instance
hacker	dennis moran (computer criminal)	instance
secure hypertext transfer protocol	alternative	hypernym
magnetic tape	medium	hypernym
security printing	field	hypernym
microsoft excel	spreadsheet	concept
virtual private lan service	way	hypernym
document	design specification	hyponym
software	deskaway	instance
ws-security based products and services	extension	hypernym
emulator	desmume	instance
signature	detached signature	hyponym
risk	detection risk	hyponym
cisco systems vpn client	application	concept
cryptosystem	deterministic encryption	hyponym
lazarus group	group	concept
information	device fingerprint	hyponym
